,Country/Region,Continent_Code,Continent_Name,Year-Month,Confirmed_Case,Deaths_Case,Recovered_Case
2060,Kyrgyzstan,AS,Asia,2021-04-30,95275,1604,89191
2061,Kyrgyzstan,AS,Asia,2021-05-31,104729,1808,98544
2062,Kyrgyzstan,AS,Asia,2021-06-30,125003,2000,110082
2063,Kyrgyzstan,AS,Asia,2021-07-31,162892,2325,144564
2064,Kyrgyzstan,AS,Asia,2021-08-31,175734,2528,0
2065,Kyrgyzstan,AS,Asia,2021-09-30,178532,2607,0
2066,Kyrgyzstan,AS,Asia,2021-10-31,181259,2671,0
2067,Kyrgyzstan,AS,Asia,2021-11-06,181764,2683,0
2068,Laos,AS,Asia,2020-01-31,0,0,0
2069,Laos,AS,Asia,2020-02-29,0,0,0
2070,Laos,AS,Asia,2020-03-31,9,0,0
2071,Laos,AS,Asia,2020-04-30,19,0,8
2072,Laos,AS,Asia,2020-05-31,19,0,16
2073,Laos,AS,Asia,2020-06-30,19,0,19
2074,Laos,AS,Asia,2020-07-31,20,0,19
2075,Laos,AS,Asia,2020-08-31,22,0,21
2076,Laos,AS,Asia,2020-09-30,23,0,22
2077,Laos,AS,Asia,2020-10-31,24,0,22
2078,Laos,AS,Asia,2020-12-31,41,0,40
2079,Laos,AS,Asia,2021-01-31,44,0,41
2080,Laos,AS,Asia,2021-02-28,45,0,42
2081,Laos,AS,Asia,2021-03-31,49,0,45
2082,Laos,AS,Asia,2021-04-30,757,0,51
2083,Laos,AS,Asia,2021-05-31,1912,3,1543
2084,Laos,AS,Asia,2021-06-30,2121,3,1986
2085,Laos,AS,Asia,2021-07-31,6299,7,2804
2086,Laos,AS,Asia,2021-08-31,15015,14,0
2087,Laos,AS,Asia,2021-09-30,23846,18,0
2088,Laos,AS,Asia,2021-10-31,40271,65,0
2089,Laos,AS,Asia,2021-11-06,45980,81,0
2090,Latvia,EU,Europe,2020-01-31,0,0,0
2091,Latvia,EU,Europe,2020-02-29,0,0,0
2092,Latvia,EU,Europe,2020-03-31,398,0,1
2093,Latvia,EU,Europe,2020-04-30,858,15,348
2094,Latvia,EU,Europe,2020-05-31,1066,24,745
2095,Latvia,EU,Europe,2020-06-30,1118,30,974
2096,Latvia,EU,Europe,2020-07-31,1231,32,1052
2097,Latvia,EU,Europe,2020-08-31,1396,34,1163
2098,Latvia,EU,Europe,2020-09-30,1824,37,1307
2099,Latvia,EU,Europe,2020-10-31,5894,71,1406
2100,Latvia,EU,Europe,2020-12-31,40904,635,27113
2101,Latvia,EU,Europe,2021-01-31,66241,1195,54686
2102,Latvia,EU,Europe,2021-02-28,86186,1618,75255
2103,Latvia,EU,Europe,2021-03-31,102363,1899,93631
2104,Latvia,EU,Europe,2021-04-30,118558,2131,107701
2105,Latvia,EU,Europe,2021-05-31,133199,2376,125712
2106,Latvia,EU,Europe,2021-06-30,137429,2513,133928
2107,Latvia,EU,Europe,2021-07-31,138863,2556,135583
2108,Latvia,EU,Europe,2021-08-31,142637,2578,0
2109,Latvia,EU,Europe,2021-09-30,158291,2717,0
2110,Latvia,EU,Europe,2021-10-31,219139,3253,0
2111,Latvia,EU,Europe,2021-11-06,230569,3472,0
2112,Lebanon,AS,Asia,2020-01-31,0,0,0
2113,Lebanon,AS,Asia,2020-02-29,4,0,0
2114,Lebanon,AS,Asia,2020-03-31,470,12,37
2115,Lebanon,AS,Asia,2020-04-30,725,24,150
2116,Lebanon,AS,Asia,2020-05-31,1220,27,712
2117,Lebanon,AS,Asia,2020-06-30,1778,34,1183
2118,Lebanon,AS,Asia,2020-07-31,4555,61,1761
2119,Lebanon,AS,Asia,2020-08-31,17308,167,4811
2120,Lebanon,AS,Asia,2020-09-30,39634,367,17565
2121,Lebanon,AS,Asia,2020-10-31,81228,637,41624
2122,Lebanon,AS,Asia,2020-12-31,181503,1468,127959
2123,Lebanon,AS,Asia,2021-01-31,301052,3082,180877
2124,Lebanon,AS,Asia,2021-02-28,375050,4692,291590
2125,Lebanon,AS,Asia,2021-03-31,468400,6234,370687
2126,Lebanon,AS,Asia,2021-04-30,526578,7278,461122
2127,Lebanon,AS,Asia,2021-05-31,540388,7729,519779
2128,Lebanon,AS,Asia,2021-06-30,544866,7851,532537
2129,Lebanon,AS,Asia,2021-07-31,561380,7906,537111
2130,Lebanon,AS,Asia,2021-08-31,602266,8053,0
2131,Lebanon,AS,Asia,2021-09-30,624230,8325,0
2132,Lebanon,AS,Asia,2021-10-31,642024,8502,0
2133,Lebanon,AS,Asia,2021-11-06,645805,8540,0
2134,Lesotho,AF,Africa,2020-01-31,0,0,0
2135,Lesotho,AF,Africa,2020-02-29,0,0,0
2136,Lesotho,AF,Africa,2020-03-31,0,0,0
2137,Lesotho,AF,Africa,2020-04-30,0,0,0
2138,Lesotho,AF,Africa,2020-05-31,2,0,1
2139,Lesotho,AF,Africa,2020-06-30,27,0,4
2140,Lesotho,AF,Africa,2020-07-31,604,13,144
2141,Lesotho,AF,Africa,2020-08-31,1085,31,528
2142,Lesotho,AF,Africa,2020-09-30,1595,36,873
2143,Lesotho,AF,Africa,2020-10-31,1953,44,975
2144,Lesotho,AF,Africa,2020-12-31,3094,51,1480
2145,Lesotho,AF,Africa,2021-01-31,8664,172,2552
2146,Lesotho,AF,Africa,2021-02-28,10491,292,3745
2147,Lesotho,AF,Africa,2021-03-31,10706,315,4471
2148,Lesotho,AF,Africa,2021-04-30,10731,316,6267
2149,Lesotho,AF,Africa,2021-05-31,10831,326,6434
2150,Lesotho,AF,Africa,2021-06-30,11344,329,6447
2151,Lesotho,AF,Africa,2021-07-31,12908,374,6649
2152,Lesotho,AF,Africa,2021-08-31,14395,403,0
2153,Lesotho,AF,Africa,2021-09-30,14395,403,0
2154,Lesotho,AF,Africa,2021-10-31,21635,658,0
2155,Lesotho,AF,Africa,2021-11-06,21685,659,0
2156,Liberia,AF,Africa,2020-01-31,0,0,0
2157,Liberia,AF,Africa,2020-02-29,0,0,0
2158,Liberia,AF,Africa,2020-03-31,3,0,0
2159,Liberia,AF,Africa,2020-04-30,141,16,45
2160,Liberia,AF,Africa,2020-05-31,280,27,157
2161,Liberia,AF,Africa,2020-06-30,770,36,324
2162,Liberia,AF,Africa,2020-07-31,1181,73,670
2163,Liberia,AF,Africa,2020-08-31,1303,82,872
2164,Liberia,AF,Africa,2020-09-30,1339,82,1221
2165,Liberia,AF,Africa,2020-10-31,1426,82,1279
2166,Liberia,AF,Africa,2020-12-31,1800,83,1406
2167,Liberia,AF,Africa,2021-01-31,1939,84,1760
2168,Liberia,AF,Africa,2021-02-28,2010,85,1884
2169,Liberia,AF,Africa,2021-03-31,2053,85,1899
2170,Liberia,AF,Africa,2021-04-30,2099,85,1949
2171,Liberia,AF,Africa,2021-05-31,2179,86,2040
2172,Liberia,AF,Africa,2021-06-30,3900,127,2346
2173,Liberia,AF,Africa,2021-07-31,5404,148,2715
2174,Liberia,AF,Africa,2021-08-31,5594,245,0
2175,Liberia,AF,Africa,2021-09-30,5799,286,0
2176,Liberia,AF,Africa,2021-10-31,5812,287,0
2177,Liberia,AF,Africa,2021-11-06,5815,287,0
2178,Libya,AF,Africa,2020-01-31,0,0,0
2179,Libya,AF,Africa,2020-02-29,0,0,0
2180,Libya,AF,Africa,2020-03-31,10,0,1
2181,Libya,AF,Africa,2020-04-30,61,3,18
2182,Libya,AF,Africa,2020-05-31,156,5,52
2183,Libya,AF,Africa,2020-06-30,824,24,209
2184,Libya,AF,Africa,2020-07-31,3621,74,618
2185,Libya,AF,Africa,2020-08-31,13966,237,1459
2186,Libya,AF,Africa,2020-09-30,34525,551,19361
2187,Libya,AF,Africa,2020-10-31,61095,857,35030
2188,Libya,AF,Africa,2020-12-31,100277,1478,72107
2189,Libya,AF,Africa,2021-01-31,118631,1877,98706
2190,Libya,AF,Africa,2021-02-28,133338,2179,120240
2191,Libya,AF,Africa,2021-03-31,158957,2667,147147
2192,Libya,AF,Africa,2021-04-30,177508,3029,163191
2193,Libya,AF,Africa,2021-05-31,185776,3126,171874
2194,Libya,AF,Africa,2021-06-30,193474,3193,178387
2195,Libya,AF,Africa,2021-07-31,249114,3509,190978
2196,Libya,AF,Africa,2021-08-31,308972,4247,0
2197,Libya,AF,Africa,2021-09-30,340084,4651,0
2198,Libya,AF,Africa,2021-10-31,357338,5099,0
2199,Libya,AF,Africa,2021-11-06,360266,5186,0
2200,Liechtenstein,EU,Europe,2020-01-31,0,0,0
2201,Liechtenstein,EU,Europe,2020-02-29,0,0,0
2202,Liechtenstein,EU,Europe,2020-03-31,69,0,44
2203,Liechtenstein,EU,Europe,2020-04-30,83,1,80
2204,Liechtenstein,EU,Europe,2020-05-31,83,1,81
2205,Liechtenstein,EU,Europe,2020-06-30,83,1,81
2206,Liechtenstein,EU,Europe,2020-07-31,89,1,85
2207,Liechtenstein,EU,Europe,2020-08-31,108,1,97
2208,Liechtenstein,EU,Europe,2020-09-30,120,1,113
2209,Liechtenstein,EU,Europe,2020-10-31,576,3,347
2210,Liechtenstein,EU,Europe,2020-12-31,2221,44,1810
2211,Liechtenstein,EU,Europe,2021-01-31,2565,53,2352
2212,Liechtenstein,EU,Europe,2021-02-28,2648,55,2484
2213,Liechtenstein,EU,Europe,2021-03-31,2753,56,2568
2214,Liechtenstein,EU,Europe,2021-04-30,3021,56,2792
2215,Liechtenstein,EU,Europe,2021-05-31,3103,57,2933
2216,Liechtenstein,EU,Europe,2021-06-30,3131,58,2962
2217,Liechtenstein,EU,Europe,2021-07-31,3187,58,3009
2218,Liechtenstein,EU,Europe,2021-08-31,3391,58,0
2219,Liechtenstein,EU,Europe,2021-09-30,3557,58,0
2220,Liechtenstein,EU,Europe,2021-10-31,3662,61,0
2221,Liechtenstein,EU,Europe,2021-11-06,3728,61,0
2222,Lithuania,EU,Europe,2020-01-31,0,0,0
2223,Lithuania,EU,Europe,2020-02-29,1,0,0
2224,Lithuania,EU,Europe,2020-03-31,468,4,0
2225,Lithuania,EU,Europe,2020-04-30,1375,32,577
2226,Lithuania,EU,Europe,2020-05-31,1667,54,1279
2227,Lithuania,EU,Europe,2020-06-30,1812,61,1525
2228,Lithuania,EU,Europe,2020-07-31,2069,63,1655
2229,Lithuania,EU,Europe,2020-08-31,2900,69,1964
2230,Lithuania,EU,Europe,2020-09-30,4688,77,2845
2231,Lithuania,EU,Europe,2020-10-31,14815,152,5485
2232,Lithuania,EU,Europe,2020-12-31,141955,1796,96800
2233,Lithuania,EU,Europe,2021-01-31,182543,2808,162392
2234,Lithuania,EU,Europe,2021-02-28,199145,3244,184785
2235,Lithuania,EU,Europe,2021-03-31,216119,3574,199023
2236,Lithuania,EU,Europe,2021-04-30,247269,3923,222436
2237,Lithuania,EU,Europe,2021-05-31,274383,4266,254747
2238,Lithuania,EU,Europe,2021-06-30,278769,4383,267636
2239,Lithuania,EU,Europe,2021-07-31,282818,4415,269309
2240,Lithuania,EU,Europe,2021-08-31,298825,4561,0
2241,Lithuania,EU,Europe,2021-09-30,331683,4993,0
2242,Lithuania,EU,Europe,2021-10-31,408715,5873,0
2243,Lithuania,EU,Europe,2021-11-06,424884,6084,0
2244,Luxembourg,EU,Europe,2020-01-31,0,0,0
2245,Luxembourg,EU,Europe,2020-02-29,1,0,0
2246,Luxembourg,EU,Europe,2020-03-31,2178,23,80
2247,Luxembourg,EU,Europe,2020-04-30,3784,90,3213
2248,Luxembourg,EU,Europe,2020-05-31,4018,110,3833
2249,Luxembourg,EU,Europe,2020-06-30,4299,110,3998
2250,Luxembourg,EU,Europe,2020-07-31,6695,114,5192
2251,Luxembourg,EU,Europe,2020-08-31,6625,124,5984
2252,Luxembourg,EU,Europe,2020-09-30,8509,124,7174
2253,Luxembourg,EU,Europe,2020-10-31,17134,152,10081
2254,Luxembourg,EU,Europe,2020-12-31,46415,495,40978
2255,Luxembourg,EU,Europe,2021-01-31,50388,577,47615
2256,Luxembourg,EU,Europe,2021-02-28,55110,637,51487
2257,Luxembourg,EU,Europe,2021-03-31,61642,746,57092
2258,Luxembourg,EU,Europe,2021-04-30,67205,796,63661
2259,Luxembourg,EU,Europe,2021-05-31,69932,815,68240
2260,Luxembourg,EU,Europe,2021-06-30,70787,818,69706
2261,Luxembourg,EU,Europe,2021-07-31,73870,822,71867
2262,Luxembourg,EU,Europe,2021-08-31,75760,830,0
2263,Luxembourg,EU,Europe,2021-09-30,78219,835,0
2264,Luxembourg,EU,Europe,2021-10-31,81683,843,0
2265,Luxembourg,EU,Europe,2021-11-06,82842,849,0
2266,Madagascar,AF,Africa,2020-01-31,0,0,0
2267,Madagascar,AF,Africa,2020-02-29,0,0,0
2268,Madagascar,AF,Africa,2020-03-31,57,0,0
2269,Madagascar,AF,Africa,2020-04-30,128,0,92
2270,Madagascar,AF,Africa,2020-05-31,771,6,168
2271,Madagascar,AF,Africa,2020-06-30,2214,20,994
2272,Madagascar,AF,Africa,2020-07-31,10868,106,7807
2273,Madagascar,AF,Africa,2020-08-31,14863,192,13832
2274,Madagascar,AF,Africa,2020-09-30,16408,230,15301
2275,Madagascar,AF,Africa,2020-10-31,17111,244,16409
2276,Madagascar,AF,Africa,2020-12-31,17714,261,17228
2277,Madagascar,AF,Africa,2021-01-31,19065,281,18215
2278,Madagascar,AF,Africa,2021-02-28,19831,297,19296
2279,Madagascar,AF,Africa,2021-03-31,24426,418,21908
2280,Madagascar,AF,Africa,2021-04-30,37014,643,31570
2281,Madagascar,AF,Africa,2021-05-31,41342,839,40363
2282,Madagascar,AF,Africa,2021-06-30,42216,913,40629
2283,Madagascar,AF,Africa,2021-07-31,42663,943,41143
2284,Madagascar,AF,Africa,2021-08-31,42869,956,0
2285,Madagascar,AF,Africa,2021-09-30,42898,958,0
2286,Madagascar,AF,Africa,2021-10-31,43626,963,0
2287,Madagascar,AF,Africa,2021-11-06,43632,964,0
2288,Malawi,AF,Africa,2020-01-31,0,0,0
2289,Malawi,AF,Africa,2020-02-29,0,0,0
2290,Malawi,AF,Africa,2020-03-31,0,0,0
2291,Malawi,AF,Africa,2020-04-30,37,3,7
2292,Malawi,AF,Africa,2020-05-31,284,4,42
2293,Malawi,AF,Africa,2020-06-30,1224,14,260
2294,Malawi,AF,Africa,2020-07-31,4078,114,1875
2295,Malawi,AF,Africa,2020-08-31,5566,175,3160
2296,Malawi,AF,Africa,2020-09-30,5773,179,4263
2297,Malawi,AF,Africa,2020-10-31,5930,184,5323
2298,Malawi,AF,Africa,2020-12-31,6583,189,5705
2299,Malawi,AF,Africa,2021-01-31,23963,702,8615
2300,Malawi,AF,Africa,2021-02-28,31945,1044,18874
2301,Malawi,AF,Africa,2021-03-31,33551,1117,30272
2302,Malawi,AF,Africa,2021-04-30,34078,1148,32051
2303,Malawi,AF,Africa,2021-05-31,34338,1155,32616
2304,Malawi,AF,Africa,2021-06-30,36126,1196,33169
2305,Malawi,AF,Africa,2021-07-31,52347,1635,38005
2306,Malawi,AF,Africa,2021-08-31,60494,2177,0
2307,Malawi,AF,Africa,2021-09-30,61580,2282,0
2308,Malawi,AF,Africa,2021-10-31,61796,2301,0
2309,Malawi,AF,Africa,2021-11-06,61815,2302,0
2310,Malaysia,AS,Asia,2020-01-31,8,0,0
2311,Malaysia,AS,Asia,2020-02-29,29,0,22
2312,Malaysia,AS,Asia,2020-03-31,2766,48,536
2313,Malaysia,AS,Asia,2020-04-30,6002,103,4170
2314,Malaysia,AS,Asia,2020-05-31,7819,115,6352
2315,Malaysia,AS,Asia,2020-06-30,8639,121,8353
2316,Malaysia,AS,Asia,2020-07-31,8976,125,8643
2317,Malaysia,AS,Asia,2020-08-31,9340,127,9053
2318,Malaysia,AS,Asia,2020-09-30,11224,136,9966
2319,Malaysia,AS,Asia,2020-10-31,31548,263,21247
2320,Malaysia,AS,Asia,2020-12-31,113010,471,88940
2321,Malaysia,AS,Asia,2021-01-31,214959,760,166048
2322,Malaysia,AS,Asia,2021-02-28,300752,1135,273416
2323,Malaysia,AS,Asia,2021-03-31,345500,1272,329623
2324,Malaysia,AS,Asia,2021-04-30,408713,1506,377979
2325,Malaysia,AS,Asia,2021-05-31,572357,2796,490037
2326,Malaysia,AS,Asia,2021-06-30,751979,5170,682679
2327,Malaysia,AS,Asia,2021-07-31,1113272,9024,914637
2328,Malaysia,AS,Asia,2021-08-31,1746254,16664,0
2329,Malaysia,AS,Asia,2021-09-30,2245695,26335,0
2330,Malaysia,AS,Asia,2021-10-31,2471642,28912,0
2331,Malaysia,AS,Asia,2021-11-06,2501966,29256,0
2332,Maldives,AS,Asia,2020-01-31,0,0,0
2333,Maldives,AS,Asia,2020-02-29,0,0,0
2334,Maldives,AS,Asia,2020-03-31,18,0,13
2335,Maldives,AS,Asia,2020-04-30,468,1,17
2336,Maldives,AS,Asia,2020-05-31,1773,5,453
2337,Maldives,AS,Asia,2020-06-30,2361,9,1944
2338,Maldives,AS,Asia,2020-07-31,3793,16,2607
2339,Maldives,AS,Asia,2020-08-31,7804,28,5155
2340,Maldives,AS,Asia,2020-09-30,10291,34,9108
2341,Maldives,AS,Asia,2020-10-31,11659,38,10814
2342,Maldives,AS,Asia,2020-12-31,13757,48,13141
2343,Maldives,AS,Asia,2021-01-31,15841,52,14139
2344,Maldives,AS,Asia,2021-02-28,19793,62,17249
2345,Maldives,AS,Asia,2021-03-31,24079,67,21155
2346,Maldives,AS,Asia,2021-04-30,29835,73,24775
2347,Maldives,AS,Asia,2021-05-31,64396,160,40117
2348,Maldives,AS,Asia,2021-06-30,73798,210,69974
2349,Maldives,AS,Asia,2021-07-31,77432,221,74598
2350,Maldives,AS,Asia,2021-08-31,81112,226,0
2351,Maldives,AS,Asia,2021-09-30,84809,231,0
2352,Maldives,AS,Asia,2021-10-31,87638,243,0
2353,Maldives,AS,Asia,2021-11-06,88635,245,0
2354,Mali,AF,Africa,2020-01-31,0,0,0
2355,Mali,AF,Africa,2020-02-29,0,0,0
2356,Mali,AF,Africa,2020-03-31,28,2,0
2357,Mali,AF,Africa,2020-04-30,490,26,135
2358,Mali,AF,Africa,2020-05-31,1265,77,716
2359,Mali,AF,Africa,2020-06-30,2181,116,1474
2360,Mali,AF,Africa,2020-07-31,2535,124,1937
2361,Mali,AF,Africa,2020-08-31,2776,126,2169
2362,Mali,AF,Africa,2020-09-30,3118,131,2453
2363,Mali,AF,Africa,2020-10-31,3554,136,2753
2364,Mali,AF,Africa,2020-12-31,7090,269,4650
2365,Mali,AF,Africa,2021-01-31,8091,330,5945
2366,Mali,AF,Africa,2021-02-28,8376,353,6402
2367,Mali,AF,Africa,2021-03-31,10042,385,6830
2368,Mali,AF,Africa,2021-04-30,13858,484,8560
2369,Mali,AF,Africa,2021-05-31,14267,517,9733
2370,Mali,AF,Africa,2021-06-30,14426,525,10059
2371,Mali,AF,Africa,2021-07-31,14584,532,13945
2372,Mali,AF,Africa,2021-08-31,14889,539,0
2373,Mali,AF,Africa,2021-09-30,15219,548,0
2374,Mali,AF,Africa,2021-10-31,16073,563,0
2375,Mali,AF,Africa,2021-11-06,16342,574,0
2376,Malta,EU,Europe,2020-01-31,0,0,0
2377,Malta,EU,Europe,2020-02-29,0,0,0
2378,Malta,EU,Europe,2020-03-31,169,0,2
2379,Malta,EU,Europe,2020-04-30,465,4,351
2380,Malta,EU,Europe,2020-05-31,618,9,534
2381,Malta,EU,Europe,2020-06-30,670,9,640
2382,Malta,EU,Europe,2020-07-31,824,9,665
2383,Malta,EU,Europe,2020-08-31,1883,12,1400
2384,Malta,EU,Europe,2020-09-30,3058,35,2562
2385,Malta,EU,Europe,2020-10-31,6042,62,4155
2386,Malta,EU,Europe,2020-12-31,12774,219,11121
2387,Malta,EU,Europe,2021-01-31,17903,267,14960
2388,Malta,EU,Europe,2021-02-28,22482,315,19447
2389,Malta,EU,Europe,2021-03-31,29033,392,27812
2390,Malta,EU,Europe,2021-04-30,30292,413,29548
2391,Malta,EU,Europe,2021-05-31,30535,419,30050
2392,Malta,EU,Europe,2021-06-30,30623,420,30158
2393,Malta,EU,Europe,2021-07-31,34295,423,31629
2394,Malta,EU,Europe,2021-08-31,36171,441,0
2395,Malta,EU,Europe,2021-09-30,37149,457,0
2396,Malta,EU,Europe,2021-10-31,37653,461,0
2397,Malta,EU,Europe,2021-11-06,37854,462,0
2398,Marshall Islands,OC,Australia,2020-01-31,0,0,0
2399,Marshall Islands,OC,Australia,2020-02-29,0,0,0
2400,Marshall Islands,OC,Australia,2020-03-31,0,0,0
2401,Marshall Islands,OC,Australia,2020-04-30,0,0,0
2402,Marshall Islands,OC,Australia,2020-05-31,0,0,0
2403,Marshall Islands,OC,Australia,2020-06-30,0,0,0
2404,Marshall Islands,OC,Australia,2020-07-31,0,0,0
2405,Marshall Islands,OC,Australia,2020-08-31,0,0,0
2406,Marshall Islands,OC,Australia,2020-09-30,0,0,0
2407,Marshall Islands,OC,Australia,2020-10-31,2,0,0
2408,Marshall Islands,OC,Australia,2020-12-31,4,0,4
2409,Marshall Islands,OC,Australia,2021-01-31,4,0,4
2410,Marshall Islands,OC,Australia,2021-02-28,4,0,4
2411,Marshall Islands,OC,Australia,2021-03-31,4,0,4
2412,Marshall Islands,OC,Australia,2021-04-30,4,0,4
2413,Marshall Islands,OC,Australia,2021-05-31,4,0,4
2414,Marshall Islands,OC,Australia,2021-06-30,4,0,4
2415,Marshall Islands,OC,Australia,2021-07-31,4,0,4
2416,Marshall Islands,OC,Australia,2021-08-31,4,0,0
2417,Marshall Islands,OC,Australia,2021-09-30,4,0,0
2418,Marshall Islands,OC,Australia,2021-10-31,4,0,0
2419,Marshall Islands,OC,Australia,2021-11-06,4,0,0
2420,Mauritania,AF,Africa,2020-01-31,0,0,0
2421,Mauritania,AF,Africa,2020-02-29,0,0,0
2422,Mauritania,AF,Africa,2020-03-31,6,1,2
2423,Mauritania,AF,Africa,2020-04-30,8,1,6
2424,Mauritania,AF,Africa,2020-05-31,530,23,27
2425,Mauritania,AF,Africa,2020-06-30,4363,129,1622
2426,Mauritania,AF,Africa,2020-07-31,6310,157,4962
2427,Mauritania,AF,Africa,2020-08-31,7048,159,6464
2428,Mauritania,AF,Africa,2020-09-30,7502,161,7120
2429,Mauritania,AF,Africa,2020-10-31,7703,163,7433
2430,Mauritania,AF,Africa,2020-12-31,14364,347,11380
2431,Mauritania,AF,Africa,2021-01-31,16635,422,15676
2432,Mauritania,AF,Africa,2021-02-28,17207,441,16563
2433,Mauritania,AF,Africa,2021-03-31,17847,449,17093
2434,Mauritania,AF,Africa,2021-04-30,18402,455,17687
2435,Mauritania,AF,Africa,2021-05-31,19547,463,18513
2436,Mauritania,AF,Africa,2021-06-30,20808,489,19790
2437,Mauritania,AF,Africa,2021-07-31,25691,562,22228
2438,Mauritania,AF,Africa,2021-08-31,33580,715,0
2439,Mauritania,AF,Africa,2021-09-30,36030,775,0
2440,Mauritania,AF,Africa,2021-10-31,37320,797,0
2441,Mauritania,AF,Africa,2021-11-06,37659,801,0
2442,Mauritius,AF,Africa,2020-01-31,0,0,0
2443,Mauritius,AF,Africa,2020-02-29,0,0,0
2444,Mauritius,AF,Africa,2020-03-31,143,5,0
2445,Mauritius,AF,Africa,2020-04-30,332,10,310
2446,Mauritius,AF,Africa,2020-05-31,335,10,322
2447,Mauritius,AF,Africa,2020-06-30,341,10,326
2448,Mauritius,AF,Africa,2020-07-31,344,10,332
2449,Mauritius,AF,Africa,2020-08-31,356,10,335
2450,Mauritius,AF,Africa,2020-09-30,381,10,344
2451,Mauritius,AF,Africa,2020-10-31,441,10,398
2452,Mauritius,AF,Africa,2020-12-31,527,10,496
2453,Mauritius,AF,Africa,2021-01-31,569,10,528
2454,Mauritius,AF,Africa,2021-02-28,610,10,571
2455,Mauritius,AF,Africa,2021-03-31,1028,12,643
2456,Mauritius,AF,Africa,2021-04-30,1209,17,1084
2457,Mauritius,AF,Africa,2021-05-31,1375,18,1193
2458,Mauritius,AF,Africa,2021-06-30,1898,18,1411
2459,Mauritius,AF,Africa,2021-07-31,3913,19,1854
2460,Mauritius,AF,Africa,2021-08-31,10676,31,0
2461,Mauritius,AF,Africa,2021-09-30,15695,84,0
2462,Mauritius,AF,Africa,2021-10-31,17698,166,0
2463,Mauritius,AF,Africa,2021-11-06,18314,199,0
2464,Mexico,NA,North America,2020-01-31,0,0,0
2465,Mexico,NA,North America,2020-02-29,4,0,0
2466,Mexico,NA,North America,2020-03-31,1215,29,35
2467,Mexico,NA,North America,2020-04-30,19224,1859,11423
2468,Mexico,NA,North America,2020-05-31,90664,9930,63772
2469,Mexico,NA,North America,2020-06-30,226089,27769,174538
2470,Mexico,NA,North America,2020-07-31,424637,46688,327115
2471,Mexico,NA,North America,2020-08-31,599560,64414,496222
2472,Mexico,NA,North America,2020-09-30,743216,77646,628007
2473,Mexico,NA,North America,2020-10-31,924962,91753,779371
2474,Mexico,NA,North America,2020-12-31,1426094,125807,1074795
2475,Mexico,NA,North America,2021-01-31,1864260,158536,1412393
2476,Mexico,NA,North America,2021-02-28,2086938,185715,1633900
2477,Mexico,NA,North America,2021-03-31,2238887,203210,1773236
2478,Mexico,NA,North America,2021-04-30,2344755,216907,1864914
2479,Mexico,NA,North America,2021-05-31,2413742,223568,1928467
2480,Mexico,NA,North America,2021-06-30,2519269,233047,2000530
2481,Mexico,NA,North America,2021-07-31,2848252,240906,2215884
2482,Mexico,NA,North America,2021-08-31,3352410,259326,0
2483,Mexico,NA,North America,2021-09-30,3664223,277507,0
2484,Mexico,NA,North America,2021-10-31,3807211,288365,0
2485,Mexico,NA,North America,2021-11-06,3825404,289674,0
2486,Micronesia,OC,Australia,2020-01-31,0,0,0
2487,Micronesia,OC,Australia,2020-02-29,0,0,0
2488,Micronesia,OC,Australia,2020-03-31,0,0,0
2489,Micronesia,OC,Australia,2020-04-30,0,0,0
2490,Micronesia,OC,Australia,2020-05-31,0,0,0
2491,Micronesia,OC,Australia,2020-06-30,0,0,0
2492,Micronesia,OC,Australia,2020-07-31,0,0,0
2493,Micronesia,OC,Australia,2020-08-31,0,0,0
2494,Micronesia,OC,Australia,2020-09-30,0,0,0
2495,Micronesia,OC,Australia,2020-10-31,0,0,0
2496,Micronesia,OC,Australia,2020-12-31,0,0,0
2497,Micronesia,OC,Australia,2021-01-31,1,0,1
2498,Micronesia,OC,Australia,2021-02-28,1,0,1
2499,Micronesia,OC,Australia,2021-03-31,1,0,1
2500,Micronesia,OC,Australia,2021-04-30,1,0,1
2501,Micronesia,OC,Australia,2021-05-31,1,0,1
2502,Micronesia,OC,Australia,2021-06-30,1,0,1
2503,Micronesia,OC,Australia,2021-07-31,1,0,1
2504,Micronesia,OC,Australia,2021-08-31,1,0,0
2505,Micronesia,OC,Australia,2021-09-30,1,0,0
2506,Micronesia,OC,Australia,2021-10-31,1,0,0
2507,Micronesia,OC,Australia,2021-11-06,1,0,0
2508,Moldova,EU,Europe,2020-01-31,0,0,0
2509,Moldova,EU,Europe,2020-02-29,0,0,0
2510,Moldova,EU,Europe,2020-03-31,353,4,18
2511,Moldova,EU,Europe,2020-04-30,3897,116,1182
2512,Moldova,EU,Europe,2020-05-31,8251,295,4581
2513,Moldova,EU,Europe,2020-06-30,16613,545,9382
2514,Moldova,EU,Europe,2020-07-31,24733,778,17269
2515,Moldova,EU,Europe,2020-08-31,36920,995,25872
2516,Moldova,EU,Europe,2020-09-30,53042,1320,38997
2517,Moldova,EU,Europe,2020-10-31,76040,1785,55782
2518,Moldova,EU,Europe,2020-12-31,144818,2985,130643
2519,Moldova,EU,Europe,2021-01-31,159804,3438,150090
2520,Moldova,EU,Europe,2021-02-28,185453,3949,166178
2521,Moldova,EU,Europe,2021-03-31,230241,4960,207852
2522,Moldova,EU,Europe,2021-04-30,250837,5812,239914
2523,Moldova,EU,Europe,2021-05-31,255186,6107,247507
